id,pais,iso_3,nivel,entidade,regiao,ano,data_completa,status,fonte,tipo_evidencia,cor_mapa,url_documento,url_referencia,fator_risco_wwa,justificativa,observacoes,verificado,adm1_ne_id,lat,lon
1831,Estados Unidos,USA,municipal,Tumwater City Council,Washington,2021.0,19 Jan 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.google.com/url?client=internal-element-cse&cx=014272426406783312333:hqktxqm46jg&q=https://www.ci.tumwater.wa.us/home/showpublisheddocument/24766/638059216032300000&sa=U&ved=2ahUKEwi5g6TAkNr8AhWttmMGHcN8DjIQFnoECAIQAQ&usg=AOvVaw158a_mg7D55Hy-rWTAlTrn,"https://www.thejoltnews.com/stories/youth-group-holds-protest-against-lease-agreement-for-soda-bottler,8994",,,Declared CE,False,1159309547.0,47.0080655,-122.910368
1832,Estados Unidos,USA,municipal,Ukiah City Council,California,2022.0,15 Jun 2022,ativo,CEDAMIA,declaracao-formal,amarelo,,https://mendovoice.com/2022/06/ukiah-commits-to-energy-efficiency-sustainable-water-and-more-with-new-climate-emergency-resolution/,,,Declared CE,False,1159308415.0,39.1501662,-123.2077861
1833,Estados Unidos,USA,municipal,Ulster County Legislature,New York,2019.0,15 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/10/409-19.pdf,,,,CE & mobilisation,False,1159312155.0,,
1834,Estados Unidos,USA,municipal,Washtenaw County Council,Michigan,2019.0,18 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.washtenaw.org/AgendaCenter/ViewFile/Minutes/_09182019-1141,https://www.mlive.com/news/ann-arbor/2019/09/washtenaw-county-declares-local-global-climate-emergency.html,,,CE & mobilisation,False,1159314665.0,42.2582044,-83.8440853
1835,Estados Unidos,USA,municipal,Wayland Town Council,Massachusetts,2021.0,15 May 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.wayland.ma.us/sites/g/files/vyhlif4016/f/pages/atm_warrant_2021_final_for_web.pdf,,,,CE & mobilisation,False,1159312157.0,42.3632063,-71.3606721
1836,Estados Unidos,USA,municipal,Wellfleet Town Meeting,Massachusetts,2020.0,12 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.capenews.net/falmouth/news/falmouth-community-preservation-requests-funded-climate-emergency-declared/article_54f3a4a6-cd8b-5454-b64f-e02b33574bdc.html,,,Declared CE,False,1159312157.0,41.9376051,-70.0327996
1837,Estados Unidos,USA,municipal,West Lafayette City Council,Indiana,2021.0,1 Feb 2021,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.wlfi.com/content/news/West-Lafayette-City-Council-votes-to-support-Medicare-for-All-573706171.html,,,CE & mobilisation,False,1159315311.0,40.4258686,-86.9080655
1838,Estados Unidos,USA,municipal,Westchester County,New York,2021.0,18 Oct 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://westchestercountyny.legistar.com/LegislationDetail.aspx?ID=5009623&GUID=DB714C7A-A7CB-406C-9763-766BA33E8DA3&Options=&Search=,,,,Declared CE,False,1159312155.0,41.1763139,-73.7907554
1839,Estados Unidos,USA,municipal,Whitehall City Council,Michigan,2021.0,24 Aug 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://drive.google.com/file/d/1CUfnNwc08Gze920D3YLw4lQkX0v_61wV/view,,,,Climate & Ecological,False,1159314665.0,43.410011,-86.348679
1840,Estados Unidos,USA,municipal,Windsor Town Council,California,2019.0,4 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/09/Windsor-CER-Final-.pdf,,,,CE & mobilisation,False,1159308415.0,38.5471327,-122.8163802
1841,Estados Unidos,USA,municipal,Worcester City Council,Massachusetts,2019.0,17 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.worcesterma.gov/uploads/19/02/1902f312a46d07a8c2bf0a21a27abe49/climate-emergency-declaration.pdf,,,,CE & mobilisation,False,1159312157.0,42.2625621,-71.8018877
1842,Estados Unidos,USA,municipal,Yarmouth Town Meeting,Massachusetts,2021.0,22 May 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.yarmouth.ma.us/DocumentCenter/View/14708/2021-ATM-Warrant?bidId=,,,,Declared CE,False,1159312157.0,41.7056656,-70.2286314
1843,Estados Unidos,USA,municipal,Yolo County,California,2020.0,29 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://yoloagenda.yolocounty.org/docs/2020/BOS/20200929_3189/10083_RClimB.pdf,https://www.dailydemocrat.com/2020/09/30/yolo-county-declares-a-climate-emergency/,,,CE & mobilisation,False,1159308415.0,38.7184542,-121.9059001
1844,Estados Unidos,USA,municipal,Yountville Town Council,California,2022.0,15 Mar 2022,ativo,CEDAMIA,declaracao-formal,amarelo,,,,,Declared CE,False,1159308415.0,38.4022008,-122.359506
1845,Vanuatu,VUT,nacional,Vanuatu Parliament,,2022.0,27 May 2022,ativo,CEDAMIA,declaracao-formal,vermelho,,https://www.france24.com/en/live-news/20220528-vanuatu-declares-climate-emergency,,,Declared CE,False,,,
1846,Áustria,AUT,municipal,Perchtoldsdorf,,2019.0,2019-06-18 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,,48.1191393,16.2651702
1847,Reino Unido,GBR,municipal,Allerdale,,2019.0,Sept 2019,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.climateemergency.uk/blog/allerdale/,,,Very borderline - uses 'emergency' not not CE,,False,,54.708881,-3.252788
1848,Reino Unido,GBR,municipal,Cheshire East,,2019.0,May? 2019,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,noted the UK Labour May 1 resolution but the council motion did not itself declare anything,,False,1159312841.0,53.1673422,-2.2928803
1849,Reino Unido,GBR,municipal,Dudley Metropolitan Council,,2020.0,2020-07-06 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,"Cabinet approved CED subject to approval by Council, but Council does not appear to have done that yet.",,False,1159317529.0,52.4921343,-2.1259233
1850,Reino Unido,GBR,municipal,East Hertfordshire District Council,,2019.0,2019-07-25 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.climateemergency.uk/blog/east-herts/,,,Motion amended to change CE to 'climate change',,False,1159312877.0,51.8656789,0.012485
1851,Reino Unido,GBR,municipal,Essex County Council,,2019.0,2019-05-14 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.climateemergency.uk/blog/essex/,,,Motion a passed did not include CE,,False,1159312985.0,51.7315576,0.4689649
1852,Reino Unido,GBR,municipal,Falkirk COuncil,,,2/9/19 approx,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.linlithgowgazette.co.uk/news/climate-emergency-declared-by-falkirk-council-1-4997315,,,"Article said they did, but no agenda or minutes found",,False,1159313041.0,55.9991959,-3.784376
1853,Reino Unido,GBR,municipal,Haliburton County,,2019.0,2019-10-23 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Action plan but no CED,,False,,54.1968981,-6.2465262
1854,Reino Unido,GBR,municipal,Huntingdonshire District Council,,2023.0,2023-01-22 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,https://www.huntingdonshire.gov.uk/news/district-council-adopts-climate-strategy/,,,acknowledged the climate crisis and ecological emergency,,False,,52.371044,-0.2235779
1855,Reino Unido,GBR,municipal,Norfolk County,,2022.0,2022-03-28 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,didn't pass,,False,1159312989.0,52.6152115,1.3071899
1856,Reino Unido,GBR,municipal,Solihull Council,,2019.0,May? 2019,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,passed Ced 8/10/2019,,False,1159317537.0,52.4130189,-1.7768935
1857,Reino Unido,GBR,municipal,Southampton,,2019.0,2019-02-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.climateemergency.uk/blog/southampton/,,,Great action plan but no CED - passed CED 18/9/19,,False,1159312863.0,50.9025349,-1.404189
1858,Reino Unido,GBR,municipal,Waverley Borough,,2019.0,2019-09-03 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://waverleyweb.org/2019/09/04/your-waverley-has-taken-the-first-vital-step-to-declare-a-climate-emergency/,,,Executive voted to recommend that Council declare a CE - passed CED 18/9/19,,False,1159317547.0,51.1869754,-0.609619
1859,Reino Unido,GBR,municipal,West Grey,,,,quase,ALMOST-CED,linguagem-diferente,roxo,,,,crisis' not 'emergency' in motion text,,False,1159317557.0,56.4583681,-2.9681112
1860,Reino Unido,GBR,municipal,Winsford Town council,,2019.0,2019-09-16 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Did not include CE,,False,,53.1920711,-2.5313108
1861,Canadá,CAN,municipal,Burnaby,,2019.0,2019-09-03 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.burnabynow.com/news/wishful-thinking-vs-viable-plan-burnaby-mulls-climate-emergency-targets-1.23937482,,,Environment and social planning cttee recommended that councils do CED,,False,,49.2433804,-122.972545
1862,Canadá,CAN,municipal,Charlotteville?,,2019.0,2019-04-09 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://canadians.org/blog/city-charlottetown-joins-growing-list-declaring-climate-emergency,,,,,False,,42.7749535,-80.3450232
1863,Canadá,CAN,municipal,Collingwood,,2019.0,2019-10-01 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,44.5027226,-80.2172379
1864,Canadá,CAN,municipal,Grey Highlands,,2019.0,2019-06-01 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,https://greyhighlands.civicweb.net/filepro/documents/197244?preview=206459,,,used 'crisis' not 'emergency',,False,,44.3565469,-80.4603896
1865,Canadá,CAN,municipal,Lincoln,,2021.0,2021-04-19 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,https://pub-lincoln.escribemeetings.com/filestream.ashx?DocumentId=8474,,,used 'crisis' not 'emergency',,False,,43.1735498,-79.4159805
1866,Canadá,CAN,municipal,Salmon Arm,,2019.0,2019-08-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,https://www.salmonarm.ca/DocumentCenter/View/3024/August-26-2019-Motion?bidId=,,,"did not actually declare, just referred to others doing so",,False,,50.7005059,-119.2790529
1867,Canadá,CAN,municipal,Wasaga Beach,,2021.0,2021-05-01 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,44.4955518,-80.0197122
1868,Canadá,CAN,municipal,Wilmot Town Council,,2019.0,23 Sept 2019,quase,ALMOST-CED,linguagem-diferente,roxo,,,,"Climate 'crisis' rather than 'emergency' in agenda, but motion was amended to 'emergeny' during the meeting - advised by local campaigners",,False,,43.3957664,-80.6352027
1869,Alemanha,DEU,municipal,Berlin,,2019.0,2019-12-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Used Klimanotlage instead of Klimanotstand,,False,1159312769.0,52.5173885,13.3951309
1870,Great Britain,,municipal,House of Commons,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Motion is a recommendation to the government not a binding decision of the Parliament .,,False,,,
1871,Itália,ITA,municipal,Alcamo,,2019.0,2019-06-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,"plastic free, not CED",,False,,37.9766497,12.9626735
1872,Itália,ITA,municipal,Forli,,2019.0,29 Jly 2019,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,44.2227278,12.041273
1873,Itália,ITA,municipal,Cassola,,2019.0,20 Sept 2019,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,45.7473009,11.7661569
1874,Luxemburg,,municipal,Piedimonte Matese,,2019.0,2019-08-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,can't see any CED in minutes,,False,,,
1875,Luxemburgo,LUX,municipal,Bettembourg (LU),,2019.0,2019-12-13 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,49.516899,6.1054552
1876,Ilhas Marshall,MHL,municipal,Marshall Islands,,,,quase,ALMOST-CED,linguagem-diferente,roxo,,,,used 'crisis' not 'emergency',,False,,7.1103499,171.2231827
1877,Estados Unidos,USA,municipal,Corvallis City Council,,2019.0,2019-10-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no record on their website,,False,,44.5645659,-123.2620435
1878,Estados Unidos,USA,municipal,"Edina, MN",,2022.0,2022-01-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no 'emergency',,False,,44.8897027,-93.3501222
1879,Estados Unidos,USA,municipal,"Grand Rapids, MI",,2021.0,Sept 2021,quase,ALMOST-CED,linguagem-diferente,roxo,,,,passed 'climate crisis motion,,False,,42.9632425,-85.6678639
1880,Estados Unidos,USA,municipal,"Hadley Town Council, Massachusetts",,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,CE motion at Oct 2022 town meeting failed to pass,,False,1159312157.0,42.3423259,-72.5891221
1881,Estados Unidos,USA,municipal,Hood River,,2019.0,2019-11-12 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,,,,passed 'climate crisis motion,,False,,45.5311636,-121.6475587
1882,Estados Unidos,USA,municipal,Iowa City,,,August,quase,ALMOST-CED,linguagem-diferente,roxo,,,,passed 'climate crisis motion,,False,1159315357.0,41.6612561,-91.5299106
1883,Estados Unidos,USA,municipal,City of Fremont (California),,2019.0,2019-02-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,set carbon neutral target but no CED,,False,1159308415.0,37.5690246,-121.9775908
1884,Estados Unidos,USA,municipal,Columbia Heights MN,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Jan 24 2022 'climate awareness proclamation',,False,,45.0460458,-93.2517802
1885,Estados Unidos,USA,municipal,Rochester MN,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,"Jan 2022, no record found in January/Feb minutes",,False,,44.0223987,-92.4623521
1886,Estados Unidos,USA,municipal,Mountain View (CA),,2020.0,2020-04-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,set carbon neutral target but no CED,,False,,37.3783932,-122.076012
1887,Estados Unidos,USA,municipal,"Biddeford, Maine",,2020.0,2020-10-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no 'emergency',,False,1159308501.0,43.4925843,-70.4533844
1888,Estados Unidos,USA,municipal,Wellesley,,2020.0,2020-10-02 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no 'emergency',,False,,42.2964859,-71.2925571
1889,Aust,,municipal,Adelaide CIty,,2019.0,2019-03-26 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,But passed a CED motion 27/8/19,,False,,,
1890,Aust,,municipal,Boroondara,,2021.0,2021-09-27 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Passed at 2nd attempt Sept 2021,,False,,,
1891,Aust,,municipal,Marion (SA),,2019.0,2019-03-26 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Failed at two attempts,,False,,,
1892,Aust,,municipal,Eurobodalla (NSW),,2019.0,2019-08-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1893,Aust,,municipal,Brisbane City,,2019.0,2019-08-02 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1894,Aust,,municipal,Wagga,,2019.0,2019-08-03 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1895,Aust,,municipal,Holdfast Bay (SA),,2019.0,2019-07-09 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,Passed later at 2nd attempt,,False,,,
1896,Aust,,municipal,Orange,,2019.0,2019-06-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1897,Aust,,municipal,Snowy Valleys Council,,2019.0,2019-08-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1898,Aust,,municipal,Alice Springs,,2019.0,2019-08-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1899,Aust,,municipal,Wangaratta,,2019.0,2019-08-20 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1900,Aust,,municipal,Port Stephens,,2019.0,2019-09-24 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1901,Aust,,municipal,Geelong,,2019.0,2019-09-24 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,"passed very watered down motion with no CED, but in Feb 2020 passed a real CED",,False,,,
1902,Aust,,municipal,Monash,,2019.0,2019-09-24 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,motion didn't include CED. CED motion on 25/8/20 failed.,,False,,,
1903,Aust,,municipal,Glenorchy,,2019.0,2019-09-30 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,passed amended motion that removed CED,,False,,,
1904,Aust,,municipal,Coffs Harbour,,2019.0,2019-10-10 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,passed CED 8/12/22,,False,,,
1905,Aust,,municipal,Knox City Council,,2019.0,2019-10-29 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,climate emergency' amended out of motion that was passed - passed proper CED 27 /9/21,,False,,,
1906,Aust,,municipal,Norwood Payneham St Peters,,2019.0,2019-11-04 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,amended out 'climate emergency',,False,,,
1907,Aust,,municipal,Onkaparing (SA),,2019.0,2019-12-10 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,amended out 'climate emergency' - passed at 2nd attempt on 30/1/23,,False,,,
1908,Aust,,municipal,Meander Valley (Tas),,2019.0,2019-12-10 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,rejected CED motion,,False,,,
1909,Aust,,estadual,Bathurst Regional Council,,2019.0,2019-12-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,stopped short of CE,,False,,,
1910,Aust,,municipal,Unley (SA),,2020.0,2020-10-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,stopped short of CE,,False,,,
1911,Aust,,municipal,Albany (WA),,2020.0,2020-10-02 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,stopped short of CE,,False,,,
1912,Aust,,municipal,Shoalhaven,,2020.0,2020-12-01 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,failed at 2nd attempt,,False,,,
1913,Aust,,municipal,Colac Otway Shire,,2023.0,2023-05-01 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,https://www.colacotway.vic.gov.au/files/assets/public/trimfiles/council-and-the-shire/agendas-and-minutes/minutes-and-agendas-ordinary-council-meetings-2022-2023/24-may-2023-council-meeting-unconfirmed-resolutions-for-web-cm-20230524.pdf,,,crisis'. not 'emergency',,False,,,
1914,Aust,,municipal,Sunshine Coast Regional District Council,,2024.0,2024-02-22 00:00:00,quase,ALMOST-CED,linguagem-diferente,roxo,https://www.coastreporter.net/local-news/climate-crisis-not-emergency-declared-by-sunshine-coast-regional-district-8347799,,,crisis'. not 'emergency',,False,,,
1915,NZ,,estadual,Otago Regional COuncil,,2019.0,Aug? 2019,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1916,NZ,,municipal,Hamilton City Council,,2019.0,2019-08-23 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,,
1917,NZ,,municipal,Gisborn,,2019.0,2019-12-19 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,stopped short of CE,,False,,,
1918,Alemanha,DEU,municipal,Bamberg,,2020.0,2020-10-13 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,used  Klimakrise,,False,,49.8916044,10.8868478
1919,Alemanha,DEU,municipal,Bremen,,2020.0,2020-01-30 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,1159310981.0,53.0758196,8.8071646
1920,Alemanha,DEU,municipal,Darmstadt,,2019.0,2019-09-19 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,,,False,,49.872775,8.651177
1921,Alemanha,DEU,municipal,Dresden,,2020.0,2020-01-30 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,,51.0493286,13.7381437
1922,Alemanha,DEU,municipal,Hannover region,,2019.0,2019-11-12 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,,52.3571986,9.7063547
1923,Alemanha,DEU,municipal,Herrischried,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,klimanotfall,,False,,47.6665531,8.0006455
1924,Alemanha,DEU,municipal,Hohen Neuendorf,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no data in German CED list,,False,,52.6732755,13.2807255
1925,Alemanha,DEU,municipal,Kassel,,2019.0,2019-08-27 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,,51.3157833,9.4978479
1926,Alemanha,DEU,municipal,Kerken?,,,,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,no data in German CED list,,False,,51.4533998,6.3908707
1927,Alemanha,DEU,municipal,Laatzen,,2019.0,2019-10-30 00:00:00,quase,ALMOST-CED,mocao-rejeitada,roxo,,,,did not include klimanotstand,,False,,52.3078258,9.8146181
